iter,elapsed_time,obj,gradnorm,eval,grad,no_perturb_count,gamma,inv_step,momentum
95,10.615372709002258,0.03430055159813529,0.000513905386729135,95,95,95,2.5e-09,0.04,0.99975
96,10.720617542002401,0.03430234690137051,0.0005173038341739932,96,96,96,2.5e-09,0.04,0.99975
97,10.827196167001603,0.03430503104133948,0.0005222639721749343,97,97,97,2.5e-09,0.04,0.99975
98,10.932411084001615,0.03430802898752951,0.0005279036521825706,98,98,98,2.5e-09,0.04,0.99975
99,11.037730167002337,0.034310757366840264,0.0005333920455611252,99,99,99,2.5e-09,0.04,0.99975
100,11.143615001002217,0.03431266944025573,0.0005380228722314192,100,100,100,2.5e-09,0.04,0.99975
101,11.255240668002443,0.03431329275381378,0.0005412541552681223,101,101,101,2.5e-09,0.04,0.99975
102,11.361450709002384,0.034312257078086286,0.0005427200369281375,102,102,102,2.5e-09,0.04,0.99975
103,11.466571501002363,0.034309311689879496,0.0005422236797597796,103,103,103,2.5e-09,0.04,0.99975
104,11.57248233500195,0.034304332230379535,0.00053971990296377,104,104,104,2.5e-09,0.04,0.99975
105,11.677603752002142,0.03429731817796126,0.0005352937716191877,105,105,105,2.5e-09,0.04,0.99975
106,11.78462066800239,0.03428838244094726,0.000529138399482265,106,106,106,2.5e-09,0.04,0.99975
107,11.89165162700283,0.03427773482465318,0.0005215328118290899,107,107,107,2.5e-09,0.04,0.99975
108,11.997209752003073,0.03426566126482133,0.0005128194090506758,108,108,108,2.5e-09,0.04,0.99975
109,12.103601377003542,0.03425250078528706,0.000503380446233448,109,109,109,2.5e-09,0.04,0.99975
110,12.209054419004133,0.03423862210426444,0.0004936136670596677,110,110,110,2.5e-09,0.04,0.99975
111,12.315310419004163,0.03422440162990535,0.0004839082586668881,111,111,111,2.5e-09,0.04,0.99975
112,12.421117919004246,0.03421020422678356,0.00047462310253062367,112,112,112,2.5e-09,0.04,0.99975
113,12.527089669004454,0.03419636762923092,0.0004660695482619244,113,113,113,2.5e-09,0.04,0.99975
114,12.632535836004536,0.03418319080220424,0.0004585005341611492,114,114,114,2.5e-09,0.04,0.99975
115,12.737876628005324,0.034170926004763284,0.000452106908951253,115,115,115,2.5e-09,0.04,0.99975
116,12.843433962005292,0.034159773886879866,0.0004470204724520488,116,116,116,2.5e-09,0.04,0.99975
117,12.948907628006054,0.034149880712091574,0.0004433218249173196,117,117,117,2.5e-09,0.04,0.99975
118,13.054528836005375,0.03414133677794324,0.00044104995080774346,118,118,118,2.5e-09,0.04,0.99975
119,13.1606443780056,0.03413417530065124,0.00044020996839581216,119,119,119,2.5e-09,0.04,0.99975
120,13.26610404400526,0.034128371402871324,0.00044077598844512774,120,120,120,2.5e-09,0.04,0.99975
121,13.371635544005585,0.034123841321324934,0.00044268762496795915,121,121,121,2.5e-09,0.04,0.99975
122,13.477848461005124,0.03412044243008371,0.00044584106080579295,122,122,122,2.5e-09,0.04,0.99975
123,13.583246086004692,0.03411797503376715,0.00045007795174603274,123,123,123,2.5e-09,0.04,0.99975
124,13.688410794004994,0.034116187010262464,0.0004551769343661235,124,124,124,2.5e-09,0.04,0.99975
125,13.793950210004368,0.03411478220553302,0.00046085239601982456,125,125,125,2.5e-09,0.04,0.99975
126,13.900087377004638,0.03411343300684684,0.00046676340509997177,126,126,126,2.5e-09,0.04,0.99975
127,14.006227585005036,0.03411179683183912,0.0004725329387554333,127,127,127,2.5e-09,0.04,0.99975
128,14.111819752004521,0.03410953552253574,0.0004777748390913748,128,128,128,2.5e-09,0.04,0.99975
129,14.216407169004015,0.03410633600425862,0.00048212420220669096,129,129,129,2.5e-09,0.04,0.99975
130,14.321707753004375,0.0341019302097374,0.00048526655307835204,130,130,130,2.5e-09,0.04,0.99975
131,14.426736545004132,0.03409611225689181,0.0004869620016188798,131,131,131,2.5e-09,0.04,0.99975
132,14.53258492000441,0.0340887511910863,0.0004870620882073271,132,132,132,2.5e-09,0.04,0.99975
133,14.637596045004102,0.03407979816528405,0.0004855186503354861,133,133,133,2.5e-09,0.04,0.99975
