iter,elapsed_time,obj,gradnorm,eval,grad,L,M,iter_inner
191,4.633911669065128,4969356865.008852,29492144.933510628,0,344,139740551.7247105,16012.637448269194,17
192,4.658716878067935,4907933302.750916,29024549.45222368,0,346,125766496.55223945,1e-16,0
193,4.683602586068446,4901239764.776384,28983138.207057636,0,348,125766496.55223945,11361.61765756653,1
194,4.708995878070709,4891231710.779661,28921099.603138402,0,350,125766496.55223945,12690.185261572897,2
195,4.735431878070813,4877944896.023204,28838436.250753377,0,352,125766496.55223945,13421.030399678877,3
196,4.760456962074386,4861425764.001982,28735111.6340949,0,354,125766496.55223945,13931.213193687874,4
197,4.784957379088155,4841731494.54913,28611048.857151624,0,356,125766496.55223945,14346.388045283637,5
198,4.810925920086447,4818930095.648807,28466130.533974227,0,358,125766496.55223945,14720.307255119256,6
199,4.836040628084447,4793100539.947204,28300200.865958188,0,360,125766496.55223945,15079.656537273713,7
200,4.861404586074059,4764332944.785348,28113071.210018523,0,362,125766496.55223945,15438.961355734811,8
201,4.890136170070036,4732728791.104958,27904530.708008938,0,364,125766496.55223945,15806.514228286997,9
202,4.918547629073146,4698401171.684917,27674363.80225869,0,366,125766496.55223945,16187.03951585536,10
203,4.9436578370659845,4661475052.770885,27422376.67525228,0,368,125766496.55223945,16583.00451015143,11
204,4.967391795071308,4622087525.310005,27148434.778042242,0,370,125766496.55223945,16995.314673419824,12
205,4.993146337073995,4580388012.918758,26852513.588029455,0,372,125766496.55223945,17423.71317564126,13
206,5.02089325308043,4536538393.804698,26534764.477674372,0,374,125766496.55223945,17867.03801253703,14
207,5.048472003079951,4490712983.893068,26195596.977351803,0,376,125766496.55223945,18323.416790384526,15
208,5.0745697110833135,4443098319.393071,25835777.65944132,0,378,125766496.55223945,18790.44404293503,16
209,5.100926336090197,4393892670.424016,25456544.23710119,0,380,113189846.89701551,1e-16,0
210,5.12838158608065,4388171375.165271,25421780.274129048,0,382,113189846.89701551,13012.337013154562,1
211,5.155241002081311,4379615840.59674,25369657.611431047,0,384,113189846.89701551,14527.39772807603,2
212,5.18297721107956,4368255417.222916,25300110.303800743,0,386,113189846.89701551,15356.261707705515,3
213,5.207940420077648,4354128358.194616,25213012.14558614,0,388,113189846.89701551,15931.164485386875,4
214,5.233440629075631,4337281970.379186,25108178.395230077,0,390,113189846.89701551,16396.27054244526,5
215,5.257981671064044,4317772827.769544,24985369.153817885,0,392,113189846.89701551,16813.42805578724,6
216,5.284144838064094,4295667044.929132,24844295.305963445,0,394,113189846.89701551,17213.584433919463,7
217,5.310710754070897,4271040605.8258233,24684628.148392525,0,396,113189846.89701551,17613.90156173227,8
218,5.336315087071853,4243979739.961069,24506014.051340554,0,398,113189846.89701551,18024.57872275675,9
219,5.362268754077377,4214581333.061918,24308095.715711318,0,400,113189846.89701551,18451.930629123162,10
220,5.388600962076453,4182953353.672072,24090541.795585975,0,402,113189846.89701551,18899.90244595303,11
221,5.413650837072055,4149215269.7891293,23853086.835264534,0,404,113189846.89701551,19370.860086247554,12
222,5.438626962073613,4113498421.315302,23595583.59695801,0,406,113189846.89701551,19866.01397476853,13
223,5.464945878062281,4075946304.7595763,23318069.888834804,0,408,113189846.89701551,20385.642488007114,14
224,5.491954836048535,4036714716.711997,23020851.880091522,0,410,113189846.89701551,20929.197637092904,15
225,5.516691002048901,3995971692.71368,22704605.51279266,0,412,101870862.20731397,1e-16,0
226,5.542153252041317,3990914760.2183385,22674258.659864567,0,414,101870862.20731397,14712.244090657687,1
227,5.568185502052074,3983352233.693882,22628676.74675261,0,416,101870862.20731397,16441.68811059071,2
228,5.595733294045203,3973309642.855738,22567686.478573173,0,418,101870862.20731397,17402.936347010567,3
229,5.623098419047892,3960820443.3649745,22491015.31225235,0,420,101870862.20731397,18084.161222157083,4
230,5.649407586053712,3945926304.3366833,22398292.815769296,0,422,101870862.20731397,18648.037256767406,5
231,5.675011836050544,3928677490.519796,22289054.692403376,0,424,101870862.20731397,19164.08128543161,6
232,5.699853169047856,3909133334.6931806,22162751.2607365,0,426,101870862.20731397,19666.646160074983,7
233,5.724999044061406,3887362791.2111096,22018762.706691694,0,428,101870862.20731397,20174.158441476422,8
234,5.750535586063052,3863445054.819687,21856423.98971643,0,430,101870862.20731397,20696.721299102872,9
235,5.7762388360570185,3837470219.489456,21675062.852672365,0,432,101870862.20731397,21239.483841829264,10
236,5.801135294052074,3809539939.9367867,21474054.878676444,0,434,101870862.20731397,21804.25015121105,11
237,5.825323794051656,3779768043.7726684,21252899.83040144,0,436,101870862.20731397,22390.287407040894,12
238,5.851468961045612,3748281025.319288,21011323.40062819,0,438,101870862.20731397,22994.754604391175,13
239,5.876893253036542,3715218334.1482573,20749407.71239842,0,440,101870862.20731397,23612.961368897177,14
240,5.90197612803604,3680732354.211222,20467752.049781308,0,442,91683775.98658258,1e-16,0
241,5.9280458360299235,3676166286.2100616,20439026.671698105,0,444,91683775.98658258,16385.80735493133,1
242,5.953610669021145,3669338882.0683355,20395866.216435835,0,446,91683775.98658258,18298.29927810111,2
243,5.979769711018889,3660274392.4065433,20338080.170072038,0,448,91683775.98658258,19350.020799152786,3
244,6.006057128019165,3649004651.561037,20265379.704015914,0,450,91683775.98658258,20084.24470712479,4
245,6.030547295013093,3635569391.9481544,20177388.936380032,0,452,91683775.98658258,20681.152542419804,5
246,6.057091754002613,3620016645.968973,20073661.742955282,0,454,91683775.98658258,21216.917413009083,6
247,6.082917296007508,3602403220.4562902,19953706.045349687,0,456,91683775.98658258,21728.430674576346,7
248,6.108941130019957,3582795222.139102,19817017.77886138,0,458,91683775.98658258,22234.85397200795,8
249,6.135116963021574,3561268604.339268,19663126.857835155,0,460,91683775.98658258,22746.24321260639,9
250,6.161419588024728,3537909695.369308,19491657.31796763,0,462,91683775.98658258,23267.50247111751,10
251,6.1869881710154,3512815658.432936,19302403.304505505,0,464,91683775.98658258,23800.426432827287,11
252,6.21423825500824,3486094822.2314878,19095421.558518328,0,466,91683775.98658258,24344.893681438673,12
253,6.242632421010057,3457866812.4565954,18871139.40134389,0,468,91683775.98658258,24899.66174506411,13
254,6.270838879005169,3428262408.7969375,18630474.8398615,0,470,91683775.98658258,25462.964477453686,14
255,6.295891962014139,3397423052.253856,18374962.310182262,0,472,82515398.38792433,1e-16,0
256,6.321721212007105,3393333883.4681816,18351097.241545923,0,474,82515398.38792433,17155.955553023363,1
