iter,elapsed_time,obj,gradnorm,eval,grad,L,M,iter_inner
101,2.0436519250797573,3188986.7839353457,432695.25160797144,0,170,6957847.019520001,36.92057792623745,22
102,2.0692461750877555,3172802.9655120717,453854.34186056984,0,172,6957847.019520001,36.92057792623745,23
103,2.093242675095098,3181984.6095664375,460661.08891663986,0,174,6957847.019520001,36.92057792623745,24
104,2.118088008093764,3203786.410096098,420838.8107226173,0,176,6957847.019520001,36.92057792623745,25
105,2.1425961330969585,3227091.8755453113,385906.7399996288,0,178,6957847.019520001,36.92057792623745,26
106,2.167235467102728,3242555.1874591135,355950.2752808357,0,180,6957847.019520001,36.92057792623745,27
107,2.1927386340976227,3211314.158698663,330944.33693775075,0,182,6957847.019520001,36.92057792623745,28
108,2.217108009092044,3056446.258320903,310710.21760659263,0,184,6957847.019520001,36.92057792623745,29
109,2.2446876760950545,2922037.28568521,294888.37907877244,0,186,6957847.019520001,36.92057792623745,30
110,2.269860426094965,2804495.0219589574,282943.3312497247,0,188,6957847.019520001,36.92057792623745,31
111,2.297403135089553,2700564.763315194,274205.8468571528,0,190,6957847.019520001,36.92057792623745,32
112,2.3263148020923836,2607360.4357323092,267941.9249648098,0,192,6957847.019520001,36.92057792623745,33
113,2.3531753020943142,2522381.2661454882,263427.4705900667,0,194,6957847.019520001,36.92057792623745,34
114,2.37757063510071,2443514.406515293,260008.95701636284,0,196,6957847.019520001,36.92057792623745,35
115,2.402428760091425,2369024.733426807,257140.16360138048,0,198,6957847.019520001,36.92057792623745,36
116,2.4280882180901244,2283149.3520718324,254395.48760186348,0,200,6957847.019520001,36.92057792623745,37
117,2.454544718086254,2117708.9832221274,251466.18670881988,0,202,6957847.019520001,36.92057792623745,38
118,2.4784940930985613,1956498.9957828592,248146.96692471512,0,204,6957847.019520001,36.92057792623745,39
119,2.501161718086223,1803154.8876366406,244318.73772015076,0,206,6957847.019520001,36.92057792623745,40
120,2.526346634083893,1660548.596784873,239931.1289483487,0,208,6957847.019520001,36.92057792623745,41
121,2.551165593089536,1530738.142500341,234986.5348440308,0,210,6957847.019520001,36.92057792623745,42
122,2.5774624680925626,1414972.157796999,229526.28168126653,0,212,6957847.019520001,36.92057792623745,43
123,2.6026589680841425,1313740.7107548728,223618.90997243254,0,214,6957847.019520001,36.92057792623745,44
124,2.628505635089823,1226863.2368138563,217350.33038977333,0,216,6957847.019520001,36.92057792623745,45
