iter,elapsed_time,obj,gradnorm,eval,grad,L,H,iter_inner
195,6.7117831629293505,17.344397147563036,12.135221832209307,0,356,214.74836480000005,0.016833571387313312,54
196,6.749389995922684,54.39852805250705,12.34616151467932,0,358,214.74836480000005,0.018771851494648707,55
197,6.772413078928366,17.344397147563036,31.27028574316709,0,359,21.474836480000008,0,0
198,6.791869661930832,17.344397147563036,31.27028574316709,0,360,42.949672960000015,0,0
199,6.811175786933745,17.344397147563036,31.27028574316709,0,361,85.89934592000003,0,0
200,6.831804411936901,17.344397147563036,31.27028574316709,0,362,171.79869184000006,0,0
201,6.850153370935004,14.933057460697816,6.938212119556941,0,363,343.5973836800001,0,0
202,6.887412912925356,14.818811742928602,4.782407736027935,0,365,343.5973836800001,0.00014819624485803734,1
203,6.92452253792726,14.716279949588673,4.5710379512354935,0,367,343.5973836800001,0.00043190351136679816,2
204,6.959044787930907,14.631363710519615,4.120364231155085,0,369,343.5973836800001,0.0010128055590034706,3
205,6.994316703930963,14.450055657642796,4.17367241727748,0,371,343.5973836800001,0.0016480085595770924,4
206,7.026675286935642,14.182020203780354,4.1305135441774885,0,373,343.5973836800001,0.0019725959276870077,5
207,7.061303369933739,13.95599730018119,3.901243938151646,0,375,343.5973836800001,0.0023118899928967636,6
208,7.096028286934597,13.773482835535976,3.7274573479503594,0,377,343.5973836800001,0.0028200089946048123,7
209,7.13350103693665,13.512881025577538,3.690284128374448,0,379,343.5973836800001,0.003261485586164752,8
210,7.16946095394087,13.175066272359302,3.6448634496722927,0,381,343.5973836800001,0.0034671272344664974,9
211,7.2060729539516615,12.878371098426866,3.533336520368714,0,383,343.5973836800001,0.0036881891932096403,10
212,7.24037612095708,12.614937991428853,3.4490724645139554,0,385,343.5973836800001,0.00407231932020482,11
213,7.277364287947421,12.259887980203825,3.434832289089799,0,387,343.5973836800001,0.004424916535065512,12
214,7.314611370951752,11.81769481212876,3.4183009620650395,0,389,343.5973836800001,0.004580588002107623,13
215,7.35141691294848,11.413746654245228,3.3609607883605896,0,391,343.5973836800001,0.004680127896046289,14
216,7.385526412937907,11.049209755860414,3.3098261507984623,0,393,343.5973836800001,0.004825210868750443,15
217,7.420299287943635,10.61080519160918,3.290137488477977,0,395,343.5973836800001,0.004910042146005746,16
218,7.455334371945355,10.114367420135428,3.2603777668330474,0,397,343.5973836800001,0.004910042146005746,17
219,7.489991163936793,9.691042104937244,3.196909917533626,0,399,343.5973836800001,0.004913558324042587,18
220,7.524817538942443,9.34086007659725,3.1317575814606586,0,401,343.5973836800001,0.005063227572966602,19
221,7.561952538933838,8.945346842042763,3.0857962712888307,0,403,343.5973836800001,0.005233265578048849,20
222,7.597400204933365,8.512008343322506,3.034125576157456,0,405,343.5973836800001,0.005325577604857337,21
223,7.632557829943835,8.15962237285463,2.9615652516015714,0,407,343.5973836800001,0.005395416511481265,22
224,7.667370579947601,7.87466013118531,2.8923229743725494,0,409,343.5973836800001,0.005489827693709254,23
225,7.703669537950191,7.529526931014342,2.8425219865509037,0,411,343.5973836800001,0.005538183337185036,24
226,7.742539329949068,7.1287928565620104,2.792627810931153,0,413,343.5973836800001,0.005538183337185036,25
227,7.778563079948071,6.792296685873473,2.7291493619574427,0,415,343.5973836800001,0.005538183337185036,26
228,7.814394746936159,6.5113283001075075,2.6690937719957724,0,417,343.5973836800001,0.005538183337185036,27
229,7.850356621929677,6.168251163762543,2.6236195429829188,0,419,343.5973836800001,0.005539747039584217,28
230,7.886840204941109,5.780050789314299,2.5759481663626875,0,421,343.5973836800001,0.005539747039584217,29
231,7.926082246936858,5.4757314733350935,2.5145208144366884,0,423,343.5973836800001,0.005539747039584217,30
232,7.963394788937876,5.2504501355664495,2.4532249799311145,0,425,343.5973836800001,0.005539747039584217,31
233,8.001812704940676,4.986770491410131,2.4019022167440442,0,427,343.5973836800001,0.005539747039584217,32
234,8.042224246935803,4.697788516590341,2.314551062718117,0,429,343.5973836800001,0.005539747039584217,33
235,8.083456079941243,4.502638589213651,2.2813819088071146,0,431,343.5973836800001,0.005539747039584217,34
